transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
16339,162,Sophie,Courtois,665.74,-0.03959360039126125,Transaction non récurrente
49922,29,William,Grégoire,413.98,-0.039606309290636466,Transaction non récurrente
32738,305,Gilbert,Weiss,396.49,-0.039650436578750003,Transaction non récurrente
7363,564,Roger,Didier,10.35,-0.039672138551257174,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
40348,367,Célina,Bonnin,592.05,-0.03972456098474075,Transaction non récurrente
20788,197,Patrick,Hardy,487.96,-0.03974652296239167,Transaction non récurrente
26374,264,Charles,Lambert,824.36,-0.03989413691518362,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5654,91,Michel,Gauthier,553.25,-0.03994898873399233,Transaction non récurrente
14036,888,Gabriel,Maurice,561.85,-0.040063496197449866,Transaction non récurrente
48031,449,Valentine,Albert,474.57,-0.04022285122334468,Transaction non récurrente
40969,96,Zoé,Charles,805.23,-0.04023402163215839,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45789,74,Thibaut,Guérin,150.19,-0.040285234162742545,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
605,318,Jeanne,Evrard,452.9,-0.04055762582898015,Transaction non récurrente
7171,548,Benjamin,Loiseau,655.56,-0.04063849061379643,Transaction non récurrente
11354,703,Laurent,Blanchard,647.65,-0.040666876786592754,Transaction non récurrente
10736,495,Christiane,Moreno,414.65,-0.040669719444136554,Transaction non récurrente
23614,551,Bernard,Girard,28.11,-0.040706694791305065,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46630,355,Zoé,Lemaître,754.46,-0.04085208036975818,Montant très différent de la moyenne client; Transaction non récurrente
24464,505,Sabine,Lemaître,60.22,-0.04100712988005761,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7066,808,Lucy,Girard,110.71,-0.04104469150997836,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33311,542,Michel,Verdier,101.09,-0.041061393162156734,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
35017,1000,Valérie,Marin,90.12,-0.04109219937506747,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2032,840,Zacharie,Legrand,173.68,-0.04120517212557673,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22367,261,Adélaïde,Breton,372.1,-0.04136296542513662,Transaction non récurrente
33968,930,Antoine,Bruneau,517.96,-0.04144314847787689,Transaction non récurrente
4322,597,Colette,Lemonnier,549.1,-0.041443697539044644,Transaction non récurrente
35333,484,Monique,Rivière,692.54,-0.04145676938857645,Transactions très rapprochées; Transaction non récurrente
565,319,Emmanuel,Deschamps,753.58,-0.04150728356958133,Montant très différent de la moyenne client; Transaction non récurrente
590,301,Geneviève,Grenier,588.2,-0.041510317353514625,Transaction non récurrente
587,48,Benoît,Godard,523.15,-0.04171541577170035,Transaction non récurrente
33190,962,Corinne,Didier,937.21,-0.041794824114325,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
48622,350,Hugues,Valentin,263.86,-0.041818247697768096,Transaction non récurrente
13201,816,Isabelle,Mathieu,435.94,-0.0418211138903366,Transaction non récurrente
5499,599,Caroline,Morel,660.29,-0.04184848521561979,Transaction non récurrente
32150,875,Hélène,Guilbert,974.61,-0.04188573144687291,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47493,563,Stéphane,Maurice,312.47,-0.042067494018816376,Transaction non récurrente
30275,984,Diane,Duval,750.87,-0.042117055215674215,Transaction non récurrente
620,272,Aimée,Dumont,763.47,-0.04217017134990819,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27432,330,Clémence,Dupré,58.07,-0.04229604276687138,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37230,260,Rémy,Marques,780.04,-0.042316459680807994,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3894,232,Juliette,Fleury,582.18,-0.042463057920032354,Transaction non récurrente
14753,744,Monique,Langlois,691.64,-0.04246848835628614,Transaction non récurrente
3305,667,Édith,De Oliveira,252.14,-0.042480667342327916,Montant très différent de la moyenne client; Transaction non récurrente
38235,625,Aimée,Rémy,929.02,-0.042493128046506956,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
35360,222,Victoire,Peron,558.66,-0.04258289190819886,Transaction non récurrente
11347,612,Capucine,Laroche,975.81,-0.04259977083269917,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
40732,588,Claude,Bonneau,117.55,-0.04261116774779694,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37604,203,Charles,Colas,404.17,-0.042733896039827024,Transaction non récurrente
21642,326,Élise,Pires,190.35,-0.04283645518578538,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4094,288,Alain,Benard,36.79,-0.04295008071389872,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5355,937,Yves,Maillard,822.89,-0.04297068436456264,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44764,631,Alex,Coulon,548.42,-0.043006681313187745,Transaction non récurrente
44774,804,Stéphanie,Bourdon,411.84,-0.04301864691948676,Transaction non récurrente
28042,929,Marianne,Delannoy,632.78,-0.04304257499268582,Transaction non récurrente
12336,54,Céline,Dupont,238.37,-0.043100632089344004,Montant très différent de la moyenne commerçant; Transaction non récurrente
13124,175,Benjamin,Valentin,665.49,-0.04339153783188887,Transaction non récurrente
24751,725,Gabrielle,Lemonnier,539.81,-0.04340666003294302,Transaction non récurrente
37365,829,Céline,Coste,684.98,-0.043459601344751686,Transaction non récurrente
483,385,Renée,Olivier,47.81,-0.043471031649977676,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
601,105,Louise,Merle,35.07,-0.043553897527500496,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
38004,668,Valentine,Maillet,570.27,-0.04362706287004914,Transaction non récurrente
11642,812,Céline,Faivre,645.25,-0.04374562825457262,Transaction non récurrente
14719,226,Adèle,Michaud,484.99,-0.04381216627015416,Transaction non récurrente
4150,154,Raymond,Lebrun,330.51,-0.04384428664459139,Transaction non récurrente
7233,907,Claudine,Allard,58.97,-0.04384606969011273,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
24654,760,Céline,Brunel,510.55,-0.044045735151947873,Transaction non récurrente
31727,725,Gabrielle,Lemonnier,205.69,-0.0441372449565135,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12961,390,Aimée,Thibault,181.77,-0.044273093235679295,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17714,201,Joséphine,Fournier,25.83,-0.044279270015726735,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8058,389,Inès,Valentin,429.31,-0.0442881273336555,Transaction non récurrente
15229,54,Céline,Dupont,339.06,-0.04438220617202393,Transaction non récurrente
627,78,Julien,Navarro,821.28,-0.044399069445149264,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8221,608,Noël,Pages,32.69,-0.04443339439344429,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44691,500,Lucie,Jacques,249.74,-0.0445619572098398,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13489,634,Maggie,Leleu,677.55,-0.04458229471189756,Transaction non récurrente
20070,119,Antoinette,Mary,441.64,-0.044646469172984427,Transaction non récurrente
42105,267,Julien,Fernandes,855.41,-0.044648396282063185,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43030,4,Laetitia,Antoine,750.72,-0.0447014816523118,Montant très différent de la moyenne client; Transaction non récurrente
21480,884,Victor,Thomas,760.02,-0.04475680235843005,Montant très différent de la moyenne commerçant; Transaction non récurrente
19769,862,Thibault,Perrier,964.37,-0.04477691574473042,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7866,625,Aimée,Rémy,754.91,-0.04488401728502911,Montant très différent de la moyenne client; Transaction non récurrente
639,407,Célina,Blin,23.73,-0.04490310895718086,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18107,824,Océane,Lemoine,176.71,-0.044926665116687525,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37932,345,Simone,Ollivier,254.45,-0.04498354218733969,Montant très différent de la moyenne commerçant; Transaction non récurrente
11520,917,Chantal,Gosselin,225.51,-0.0449870629680047,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
26378,848,Gilles,Meyer,144.82,-0.04503452121863727,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3481,368,Alexandrie,Faivre,265.53,-0.045068609132598914,Transaction non récurrente
585,452,Catherine,Charpentier,91.23,-0.04512386882573771,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
